hf_id,hf_name,indicator,iqr,sd,ttt
nTSBh6fwecZ,yelen Health Post,bcg,0.0,0.0,0.0
WzDmlsapVNa,Rubaria Health Post,penta1,0.0,0.0,1.0
VyzsrZNrQic,Jangua Health Post,mcv1,0.0,0.0,0.0
wYkhSbiEWUI,Erin Health Post,ipv,0.0,0.0,0.0
C1JgFxomQmx,Yigovia Health Post,ipv,0.0,0.0,0.0
C1JgFxomQmx,Yigovia Health Post,penta1,1.0,1.0,1.0
nvobNv8nql5,Kebesa Health Post,penta3,0.0,0.0,0.0
IKwrs086Y5t,Dubaba Geter Health Post,ipv,0.0,0.0,0.0
WipGZo4XtSg,Kork Health Center,ipv,0.0,0.0,0.0
ajEJrheKGIl,Cherey Health Post,mcv1,0.0,0.0,0.0
mB4a8Nqei0x,Deskua Health Post,ipv,0.0,1.0,1.0
XCqaJWiTGwt,Sangi Health Center,ipv,0.0,0.0,0.0
bslnyQZvKcA,Kilil Eyesus Health Post,ipv,2.0,1.0,1.0
XLrwsC9g2jj,Delimo Healt Post Health Post,penta3,0.0,0.0,1.0
OSP8YsBy2U9,Woger Health Post,mcv1,0.0,0.0,1.0
K5CYrRg5uOK,Shemelegra health post,ipv,1.0,1.0,1.0
epxMk33cuFY,Zow Mariam Health Center,penta3,0.0,0.0,0.0
BJ1hkjhlU7F,Gius Debetra Health Post,ipv,1.0,1.0,1.0
IpxMQgbk2fT,Kalo Health Post,bcg,0.0,0.0,0.0
touDLbJ4SQq,Dream Care General Hospital,penta3,0.0,0.0,0.0
touDLbJ4SQq,Dream Care General Hospital,rota2,0.0,0.0,0.0
kThPdO2mKSr,Selamgie Ambare Health Post,penta1,0.0,1.0,1.0
P02V9ZfTJK3,Wogedad Health Center,full_vacc,1.0,1.0,2.0
n8Cb22v56oP,Gelego Health Center,penta1,0.0,0.0,0.0
rS74obvMcAb,Yedegat Health Post,rota2,0.0,0.0,0.0
rS74obvMcAb,Yedegat Health Post,full_vacc,2.0,0.0,1.0
h9zpSOWSjoB,Arbaya Health Center,rota2,0.0,0.0,1.0
h9zpSOWSjoB,Arbaya Health Center,full_vacc,1.0,1.0,1.0
SrRktZioLOb,Arbit Health Post,ipv,1.0,1.0,1.0
ZRJ41bqi3vu,Addiss Woyn Health Post,bcg,0.0,1.0,1.0
OisT1JMVTYw,Gisayta  Health Post,penta1,0.0,0.0,0.0
OisT1JMVTYw,Gisayta  Health Post,full_vacc,0.0,0.0,0.0
pBreiNa8LfB,Guay Health Post,penta1,0.0,0.0,0.0
pBreiNa8LfB,Guay Health Post,full_vacc,0.0,0.0,0.0
ZrnCYvgImoN,Berta Gebrie Health Post,ipv,0.0,0.0,0.0
hBc7NxYtyzM,Muger Health Center,mcv1,0.0,0.0,0.0
b3nBEpFiGAZ,Shinfa Health Post,penta3,0.0,0.0,1.0
vIEBMkSJ9fr,Arbisi Health Post,bcg,1.0,1.0,1.0
bCWjXmi1S2v,Gula Health Center,penta3,0.0,0.0,0.0
zl9gkQEWJHM,Giesta Health Post,rota2,1.0,0.0,1.0
zl9gkQEWJHM,Giesta Health Post,full_vacc,0.0,0.0,1.0
qMAF6kuuNwu,Koki Health Center,bcg,0.0,0.0,0.0
vbNJggIXCls,Zenzen Health Post,penta1,0.0,0.0,1.0
vbNJggIXCls,Zenzen Health Post,rota2,0.0,0.0,1.0
kckWUsxFAbY,Ades Alem Health Center,ipv,0.0,0.0,0.0
k7QT7dNCHSP,Buasmano Health Post,mcv1,2.0,1.0,1.0
qdZAAgIRKBu,Derew Health Post,ipv,1.0,1.0,1.0
JMmfMQr1q8k,Mega Health Post,penta3,0.0,0.0,1.0
MyLYz7WkCdO,Dereba Health Post,ipv,0.0,0.0,0.0
PCo9dpSeOyL,Tiwa Health Post,bcg,5.0,1.0,1.0
WqMSqq7OZm9,Belima Health Post,penta3,0.0,0.0,0.0
WqMSqq7OZm9,Belima Health Post,rota2,0.0,0.0,1.0
l1ZMmCWBng2,Abrjiha Health Post,penta3,0.0,0.0,0.0
k8tdI5sCZFP,Diwna Health Post,ipv,0.0,0.0,0.0
k8tdI5sCZFP,Diwna Health Post,penta1,0.0,0.0,1.0
vmisrD7FXXB,Dilamo Health Post,ipv,0.0,0.0,0.0
GoitgDsSXgi,Alikurand Health Post,ipv,1.0,1.0,1.0
GoitgDsSXgi,Alikurand Health Post,penta1,0.0,0.0,0.0
sUt7jfmcXP9,Agazenmeda Health Post,penta1,0.0,0.0,0.0
PjpDe0m8jLm,Denbeya Health Post,ipv,0.0,1.0,1.0
PjpDe0m8jLm,Denbeya Health Post,penta1,0.0,1.0,1.0
SPWGaVbAgNI,Kelela Primary Hospital,penta3,0.0,0.0,0.0
yMQ9JZsvd2e,Wojir Heath Post,rota2,0.0,1.0,1.0
vGc3xFYC0dx,Enesa Health Post,penta1,0.0,0.0,1.0
m0lYiVYD64i,Siwra Health Post,ipv,0.0,1.0,1.0
HaStIzYo1tG,Mekuamia Health Post,bcg,0.0,0.0,1.0
TjhiEV02aal,Agita Health Center,ipv,0.0,0.0,1.0
agm7Ei9uBwD,Zunga Health Post,rota2,0.0,0.0,0.0
agm7Ei9uBwD,Zunga Health Post,full_vacc,0.0,0.0,0.0
nfJG4IFI6yd,Kob Health Center,bcg,0.0,0.0,0.0
nnS9A9ElQAa,Bemur Health Post,penta1,0.0,0.0,0.0
pYxQge6aO1j,Awasha Health Post,rota2,0.0,0.0,0.0
pYxQge6aO1j,Awasha Health Post,full_vacc,0.0,1.0,1.0
ZNNq4rYiRqL,Gewena Health Post,penta1,0.0,0.0,0.0
ZNNq4rYiRqL,Gewena Health Post,full_vacc,0.0,1.0,1.0
UBjmIkNifOF,Woybeyign Health Post,penta3,2.0,1.0,1.0
UBjmIkNifOF,Woybeyign Health Post,rota2,1.0,1.0,1.0
eRxXYESMXJ2,Tayat Health Post,bcg,0.0,0.0,0.0
qb4t3ofujI4,Tsemera Health Center,penta3,0.0,0.0,0.0
n36X46n2jeT,Agew Gimjabet Primary Hospital,penta1,0.0,0.0,0.0
n36X46n2jeT,Agew Gimjabet Primary Hospital,full_vacc,0.0,0.0,0.0
c3mp6ybpmOC,Afkera Health Post,bcg,1.0,1.0,1.0
oRmclxMBSGQ,Sebadar Health Post,rota2,1.0,1.0,1.0
oRmclxMBSGQ,Sebadar Health Post,full_vacc,1.0,1.0,1.0
z3Cb7rtclKT,Tadios Amba Health Post,mcv1,0.0,0.0,1.0
FGi86lQA7lz,Wirke_Divnu Health Post,rota2,0.0,0.0,0.0
z4s0pOr8Tj9,Sigon Health Post,penta1,3.0,0.0,2.0
ZxU0ItawYsI,Ergoye Health Post,penta1,0.0,0.0,0.0
ZxU0ItawYsI,Ergoye Health Post,full_vacc,1.0,1.0,1.0
jjbEftPgsH3,Shewarobit Health Center,bcg,1.0,1.0,1.0
geBdB6iIJ0E,Work Meda health center,penta3,0.0,0.0,0.0
geBdB6iIJ0E,Work Meda health center,rota2,0.0,0.0,0.0
OeZzE2B4qlM,Mangudo Health Post,full_vacc,0.0,0.0,0.0
QH2WEeoWo7X,Lengwate Health Post,bcg,3.0,0.0,2.0
OvLvgneZ1TK,Furi Jegola Health Post,penta3,0.0,0.0,0.0
OvLvgneZ1TK,Furi Jegola Health Post,rota2,0.0,0.0,0.0
OvLvgneZ1TK,Furi Jegola Health Post,full_vacc,0.0,0.0,0.0
gx58WVJ6PM2,Gosheye Health Post,full_vacc,0.0,0.0,1.0
OwiJ46PwUBy,wendgi Health post,mcv1,0.0,0.0,0.0
qkUXaWxTFKm,Ahila Health Post,mcv1,0.0,0.0,0.0
XbpINeWe9HQ,Amayo Health Post,mcv1,0.0,0.0,2.0
nFZIdIN5p82,Elegenj Health Post,full_vacc,0.0,1.0,1.0
afZ6Prfhy6G,Nfaso Health Post,penta3,0.0,0.0,0.0
M58Ghw39ZJl,Yeraber Health Center,ipv,0.0,0.0,0.0
voQPkkddtgs,Kimirdengay  Health Center,mcv1,0.0,0.0,0.0
DWMZYSwDxAl,Ariga Health Post,penta3,2.0,1.0,2.0
eHv4EpnIRO7,Chima Health Post,ipv,2.0,1.0,1.0
eHv4EpnIRO7,Chima Health Post,penta1,2.0,1.0,1.0
YmhmjnGeXWi,Dana Health Post,penta3,0.0,0.0,1.0
XobOrjV7CBq,Adisegie Health Post,penta1,0.0,0.0,0.0
VmbGXxlKCrO,Moseba Shime Abo Health Post,ipv,1.0,1.0,1.0
HjMKXLehe0c,Yamed Health Post,bcg,0.0,0.0,0.0
qnkD6bUVj66,Yezaba Health Post,penta1,2.0,1.0,1.0
OVnWwBgGhOD,Zemetin Health Post,rota2,0.0,0.0,0.0
OVnWwBgGhOD,Zemetin Health Post,full_vacc,0.0,0.0,0.0
kgcf7b6B55M,Jemedo Health Post,mcv1,0.0,0.0,0.0
Pv8W2BZi82x,Yewereda Wejet Health Post,penta3,0.0,0.0,0.0
Pv8W2BZi82x,Yewereda Wejet Health Post,rota2,0.0,0.0,0.0
gxTP5hTG2YN,Abesheb Health Post,bcg,0.0,1.0,2.0
XnhdAzEE22D,Chaka Health Post,penta1,3.0,1.0,1.0
XnhdAzEE22D,Chaka Health Post,full_vacc,1.0,1.0,1.0
bbIJ6xzaFVC,Kalay Sholit Health Post,ipv,1.0,1.0,1.0
vm7JFxfPiTl,Darasilasie Health Post,penta1,0.0,0.0,1.0
vm7JFxfPiTl,Darasilasie Health Post,full_vacc,0.0,0.0,0.0
qEE1pn7eeMb,Jamba Healthe Post Health Post,full_vacc,0.0,1.0,1.0
oKXsYduXIJS,Chara Health Center,penta1,0.0,0.0,0.0
xdOiYFThc37,Tarie Health Center,mcv1,0.0,0.0,0.0
Upw5RPB8HZb,Zewldie Health Post,ipv,0.0,0.0,0.0
nWNWQvwpYbX,Wufta Dati Health Post,ipv,0.0,0.0,0.0
ViawWzoXnSm,Kurisa Health Post,ipv,1.0,0.0,1.0
Zmw63zKjLmK,Bermil Health Center,bcg,0.0,0.0,0.0
CHz6imFqrQV,Awayu Gumeyu Health Post,mcv1,1.0,0.0,1.0
wIbIpyo54xd,Melka lugo Health Post,rota2,2.0,0.0,2.0
wIbIpyo54xd,Melka lugo Health Post,full_vacc,1.0,0.0,1.0
CjrrBDsATCv,Eniguti Health Post,penta1,0.0,0.0,0.0
CjrrBDsATCv,Eniguti Health Post,full_vacc,0.0,0.0,0.0
VgVZ96ATnfh,Sholla Health Post,penta1,3.0,1.0,1.0
VgVZ96ATnfh,Sholla Health Post,rota2,3.0,1.0,1.0
VKtT1SOTjeP,Kewzba Health Center,mcv1,0.0,0.0,0.0
VlAloNiOvT9,Semen ber Health Post,ipv,0.0,0.0,0.0
tMP7Kx1njN5,Misrcha Health Post,ipv,0.0,0.0,0.0
m6VPJjic28W,Feres Bet Health Post,bcg,0.0,0.0,1.0
xI596jhXCZr,Angote Health Center,bcg,0.0,0.0,0.0
oOVToDnT65d,Checheho Health Center,bcg,0.0,0.0,0.0
JZuvBwsBitH,Lemba Health Center,mcv1,0.0,0.0,0.0
oAyTiN5BeLi,Densa Health Post,ipv,0.0,0.0,0.0
RB6ImS1IiHI,Adisgie Health Post,bcg,1.0,1.0,1.0
ERttc433rQJ,Beyeda Matiba Health Post,bcg,0.0,0.0,0.0
v7ZjRS74GjF,Abiarbe Health Post,ipv,0.0,0.0,0.0
xQAcU8m5dd5,Gure Health Post,penta3,0.0,0.0,1.0
xQAcU8m5dd5,Gure Health Post,rota2,0.0,0.0,1.0
NBbiXwMx8gc,Enjafat Health Post,bcg,2.0,0.0,1.0
pLJAquDP5zf,Melat Health Post,bcg,0.0,0.0,1.0
qbtXkIx3qs3,Hibre Selam Health Post,bcg,0.0,0.0,0.0
McbIJRybURT,Mume Health Post,ipv,3.0,0.0,1.0
MB9IZVdjgL3,Kerewa Health Post,ipv,0.0,0.0,0.0
cNXgVm69JGh,Embayiko Health Post,rota2,0.0,0.0,0.0
oVafFCNgJnr,Galemot Health Post,ipv,0.0,0.0,0.0
AnKoi7K9HRX,Eskindirawit Health Post,penta3,0.0,0.0,2.0
vLgm0VSkst6,Abiotu Selam Health Post,mcv1,2.0,1.0,1.0
FnPKw8QQQk7,Arijo Health Post,mcv1,0.0,0.0,0.0
df0gBRGL0ak,Yibsana Health Post,ipv,4.0,0.0,0.0
VLOrXRobBep,Wefichame Health Post,penta3,0.0,0.0,0.0
qi4GHDbANwe,Zinkir Mele Health Post,ipv,0.0,1.0,1.0
aaTlG9JTjJK,Tima Tikishgn Health Post,ipv,2.0,0.0,1.0
aaTlG9JTjJK,Tima Tikishgn Health Post,penta1,2.0,0.0,2.0
Ztf6EKFWv6z,Jirowosen Health Post,penta3,2.0,1.0,1.0
f6eIWKGQg5p,Chagni Primary Hospital,mcv1,0.0,0.0,0.0
mIvrcAYAupK,Duniya Health Post,ipv,0.0,0.0,0.0
mIvrcAYAupK,Duniya Health Post,penta1,0.0,0.0,0.0
vNL1pjPjyy2,Mikun Health Post,mcv1,0.0,0.0,0.0
kxwbejr2u7q,Beles Health Post,bcg,0.0,0.0,1.0
iM2up8UCMj9,Tikishgn Sinat Health Post,bcg,0.0,0.0,0.0
y9QjXfDvfsD,Meto Health Post,rota2,0.0,1.0,1.0
rXLHXf8Pg5u,worasena Qolomiya Health Post,penta1,0.0,0.0,0.0
rXLHXf8Pg5u,worasena Qolomiya Health Post,full_vacc,0.0,0.0,0.0
S0mDYJtImYK,Mala Health Post,mcv1,0.0,0.0,0.0
oRBTqMUf1kq,Washa Mikael Health Post,ipv,0.0,1.0,1.0
BkWenZJaT6D,Sebi Serako Health Center,ipv,1.0,1.0,1.0
BkWenZJaT6D,Sebi Serako Health Center,penta1,1.0,1.0,1.0
xrJdwHAVTPt,Atamta Health Post,penta1,0.0,0.0,2.0
xrJdwHAVTPt,Atamta Health Post,rota2,4.0,0.0,2.0
EYuI5zF65je,Erecha Health Post,penta3,1.0,0.0,2.0
GPQo8GvYFRW,Gasay Health Center,ipv,0.0,0.0,0.0
GPQo8GvYFRW,Gasay Health Center,penta1,0.0,0.0,0.0
Bab8APEb4sC,Abaselama Health Post,bcg,1.0,1.0,1.0
hpK30tI2gtl,Shashige Health Post,penta1,0.0,0.0,0.0
hpK30tI2gtl,Shashige Health Post,full_vacc,1.0,1.0,1.0
QEtrDPQE9kU,Tekulesh Health Center,penta1,0.0,0.0,0.0
QEtrDPQE9kU,Tekulesh Health Center,full_vacc,0.0,0.0,0.0
uvzYLtwJq5i,Wonber Kidus Yonis Health Post,ipv,0.0,0.0,1.0
uvzYLtwJq5i,Wonber Kidus Yonis Health Post,penta1,1.0,0.0,1.0
EaTBiYdzgU1,Gudoberet Health Center,penta1,0.0,0.0,0.0
EaTBiYdzgU1,Gudoberet Health Center,rota2,0.0,0.0,0.0
Z9jasXCOA6J,Dereba Wochit Health Post,ipv,0.0,0.0,0.0
hn8OD4U1YmD,Worebyiti Health Post,mcv1,0.0,0.0,0.0
BawS2zOKGgP,Sebshengo Health Post,ipv,0.0,0.0,0.0
BawS2zOKGgP,Sebshengo Health Post,penta1,0.0,0.0,0.0
KMfnR3ddPZ8,Arido Health Post,ipv,2.0,1.0,1.0
xbhx7RPhHnq,Gidnble Health Post,rota2,1.0,1.0,1.0
HLnrmMw5hm0,Jeri Health Post,penta3,1.0,1.0,1.0
tccVQZJuRZu,Dufti Hamusit Health post,penta1,0.0,0.0,0.0
kEz9t4heVjj,Yegind Health Post,ipv,1.0,0.0,1.0
pVaRzcMEiIG,Kebesa Health Center,penta1,1.0,1.0,1.0
pVaRzcMEiIG,Kebesa Health Center,full_vacc,0.0,1.0,1.0
ZWZiSDFVBJ4,Jambi Health Post,ipv,0.0,0.0,0.0
pbJJnkCWxvb,Salgi Chulo Health Post,penta1,3.0,0.0,1.0
ywOSe6eEsqh,Wogeda Health Post,penta1,0.0,0.0,1.0
lurGIKzHj26,Genagere Health Center,full_vacc,0.0,0.0,1.0
qdSxhR0TRml,Asketema Health Post,rota2,0.0,0.0,1.0
qdSxhR0TRml,Asketema Health Post,full_vacc,4.0,1.0,1.0
TPR8lex20yb,Birlebiho Health Post,bcg,0.0,0.0,0.0
mh4kinQFqBh,Birkoche Health Post,full_vacc,0.0,0.0,0.0
pfCyxvHkrEb,Yegebeta Health Post,mcv1,0.0,0.0,0.0
jPHenPrevDv,Yedenbegn Health Post,ipv,0.0,1.0,1.0
g4PiOrAMelo,Asmera Abaterate Health Post,penta3,0.0,0.0,0.0
NYjDqhWz9fA,Woynma Health Post,penta1,0.0,1.0,1.0
NYjDqhWz9fA,Woynma Health Post,full_vacc,0.0,0.0,0.0
P8sctyT8c4e,Kumbel Health Post,penta1,0.0,1.0,1.0
RBtNur84kAH,Benker Health Post,mcv1,0.0,0.0,0.0
yaCee6T4qyA,Defergie Health Post,penta1,2.0,0.0,1.0
yaCee6T4qyA,Defergie Health Post,rota2,1.0,1.0,1.0
OzD1Hrmqy4b,Aretnakiyadur Health Post,penta1,0.0,0.0,0.0
OzD1Hrmqy4b,Aretnakiyadur Health Post,full_vacc,0.0,1.0,1.0
J4Hst4Alaj3,Atnt Mesberia Health Post,bcg,1.0,1.0,1.0
J4Hst4Alaj3,Atnt Mesberia Health Post,mcv1,2.0,0.0,2.0
T2t8cGthqtw,Tsadik Health Post,bcg,0.0,0.0,0.0
Iop1Qm7eG6i,Shotelamba Health Post,penta3,0.0,0.0,1.0
kRLLwmOGmca,Fetegem Health Center,penta1,0.0,0.0,0.0
aM2wcWqlh1e,Abayitera Health Post,ipv,0.0,0.0,0.0
Nek0VDViBNa,Wagra Health Post,ipv,0.0,0.0,0.0
iQDLODO3RaZ,Awunt Health Center,bcg,0.0,1.0,1.0
Gs568XLxgn9,Demsa Timim Health Post,penta1,0.0,0.0,1.0
xjV2oy93S7W,Workmemasha Health Post,mcv1,0.0,1.0,1.0
AkvadgW5kCL,Shakura Health Post,ipv,0.0,0.0,0.0
Yu0sNxlnpAm,Bete hor Health Post,ipv,1.0,1.0,1.0
XfSoVZRPvS9,Jib Gedel Health Post,penta1,0.0,0.0,0.0
oTBZBkzizdO,Ayima Health Post,rota2,0.0,0.0,1.0
oTBZBkzizdO,Ayima Health Post,full_vacc,0.0,0.0,0.0
jJKT1D2sHZN,Tenguma Health Post,ipv,0.0,0.0,0.0
WlodqKonMxh,Defer Health Post,rota2,1.0,0.0,1.0
WlodqKonMxh,Defer Health Post,full_vacc,1.0,1.0,1.0
ZPoZflhV5vS,Durka Health Post,bcg,0.0,0.0,0.0
MlDY6oTyCcC,Minchu Health Post,bcg,2.0,1.0,1.0
MlDY6oTyCcC,Minchu Health Post,mcv1,2.0,1.0,1.0
lqSNrSaJNxj,Abuarie Health Post,penta1,0.0,0.0,0.0
ixotjy3hkqo,Debre abay Health Post,rota2,0.0,0.0,0.0
dpC3FN45qYa,Konter Health Post,ipv,0.0,0.0,0.0
dpC3FN45qYa,Konter Health Post,penta1,0.0,0.0,0.0
N4GJYUDWmXf,Chole Health Post,ipv,0.0,0.0,0.0
zksz3lLtLqH,Gafa Health Post,mcv1,0.0,0.0,0.0
FwvW9BzQWfJ,Gorenj Health Center,penta1,0.0,0.0,0.0
HthXNQvGRCn,Abel Wuha Health Post,bcg,0.0,0.0,0.0
wwJSFHFozFm,Bash Health Center,ipv,0.0,0.0,1.0
YKRAoGitntS,Wizaba Health Post,penta1,0.0,0.0,0.0
YKRAoGitntS,Wizaba Health Post,full_vacc,0.0,0.0,0.0
oaeSUIhoKp4,Wondegeti Health Post,ipv,0.0,0.0,0.0
jlbkEJGqu26,Tagure health post,ipv,0.0,0.0,0.0
JwuYkHCtU4d,Ketachiliga Health Post,ipv,0.0,1.0,1.0
adSf4BeA7bS,Alyuamba zuria Health Post,mcv1,0.0,0.0,0.0
TR5gbdF34RV,Abowold Health Post,penta1,0.0,0.0,1.0
TR5gbdF34RV,Abowold Health Post,full_vacc,0.0,0.0,1.0
nvJtDdhcKDZ,Ayt Health Post,ipv,2.0,1.0,1.0
nvJtDdhcKDZ,Ayt Health Post,penta1,0.0,0.0,1.0
p1fRXmUtfcY,Alisefer Health Center,penta3,1.0,0.0,0.0
Lk8P2ahcTcz,Kilkilo Health Post,ipv,1.0,0.0,1.0
mZxDNk0Td5C,Deresegie Health Post,ipv,0.0,0.0,0.0
mZxDNk0Td5C,Deresegie Health Post,penta1,0.0,0.0,0.0
EfUyf9joJ0O,Selamgie Health Post,penta3,0.0,0.0,0.0
EfUyf9joJ0O,Selamgie Health Post,rota2,0.0,0.0,0.0
L3u10h3T97B,Sholekt Health Post,mcv1,0.0,0.0,0.0
ezVyoaTpb2s,014 Boru Metero Health Post,ipv,0.0,0.0,0.0
bVxCm5ToLMl,Maksegnin Health Center,full_vacc,0.0,0.0,0.0
o170U3ATo5S,Bara Eyesus Health Post,bcg,1.0,1.0,1.0
wL7u3gq1hWF,Adissalemkolaquo Health Post,ipv,0.0,0.0,0.0
wL7u3gq1hWF,Adissalemkolaquo Health Post,penta1,0.0,0.0,0.0
vMUSFPauGSC,Dumri Health Post,ipv,1.0,1.0,1.0
kc1co6MMyrc,Dadie Dengsev Health Post,penta3,0.0,0.0,0.0
ie7XkQRnLWL,Mehal Dembi Health Post,ipv,0.0,0.0,0.0
ie7XkQRnLWL,Mehal Dembi Health Post,penta1,0.0,0.0,0.0
KZfdQbGXABc,Wojel Health Center,rota2,1.0,1.0,1.0
hHIaHkIrJCx,Segora Health Post,penta1,2.0,0.0,1.0
YitsLqN4s6j,Balchi Tekure Health Post,penta1,0.0,0.0,1.0
YitsLqN4s6j,Balchi Tekure Health Post,full_vacc,0.0,0.0,1.0
ogkowD6Uswo,Babaseat Health Center,penta1,0.0,0.0,0.0
iohsZG8q0cy,Ber Giworgis Health Post,bcg,1.0,1.0,1.0
FDe2csRwymE,Betemeskel Health Post,ipv,0.0,2.0,2.0
FDe2csRwymE,Betemeskel Health Post,penta1,0.0,0.0,3.0
p2YtKNQhPqR,Fengeta Health Post,penta1,1.0,1.0,1.0
p2YtKNQhPqR,Fengeta Health Post,full_vacc,2.0,1.0,2.0
Hl25VRxAOqL,Mezezo Health Center,mcv1,1.0,0.0,2.0
tRcsVDps9XF,Tserewala Health Post,penta3,0.0,0.0,1.0
tRcsVDps9XF,Tserewala Health Post,rota2,0.0,0.0,1.0
ykssgVDJDgb,Genet Health Post,bcg,0.0,0.0,0.0
PnMuVzWkWYU,Mayigundo Health post,mcv1,2.0,1.0,1.0
MtId5giXdZD,Tiguna Tana Health Post,penta1,0.0,0.0,0.0
MtId5giXdZD,Tiguna Tana Health Post,full_vacc,0.0,0.0,0.0
cOQ2h5IXYyN,Cherguzi Health Post,ipv,0.0,1.0,1.0
cOQ2h5IXYyN,Cherguzi Health Post,penta1,0.0,1.0,1.0
dKryUd7SuXT,Korie Health Post,full_vacc,0.0,0.0,0.0
Wq24QQ4XkGA,Jayra Health Post,penta1,0.0,0.0,0.0
Wq24QQ4XkGA,Jayra Health Post,rota2,0.0,0.0,1.0
OzKIzPZSbay,Work Amba Health Post,ipv,0.0,0.0,0.0
OzKIzPZSbay,Work Amba Health Post,penta1,0.0,0.0,0.0
p78kkHIvoKM,Hatita Health Post,penta3,1.0,1.0,1.0
UJpSreqpWd4,Fito Health Center,ipv,0.0,0.0,1.0
JCCYIBFJaXL,Bata Health Post,ipv,0.0,0.0,0.0
nNA5qGgUMcC,Mendeyu Health Post,penta3,0.0,0.0,1.0
nNA5qGgUMcC,Mendeyu Health Post,rota2,0.0,0.0,0.0
p3g8LxPsf7o,Gendiwa Balangeb Health Post,bcg,0.0,1.0,1.0
p3g8LxPsf7o,Gendiwa Balangeb Health Post,mcv1,4.0,0.0,1.0
beuzEeM3NDn,Gerargie Health Center,ipv,0.0,0.0,1.0
rp0bHy6SJ7Y,Gitm Terara Health Post,ipv,0.0,0.0,1.0
rp0bHy6SJ7Y,Gitm Terara Health Post,penta1,0.0,0.0,0.0
EDzXrRZuu21,Chugi Health Post,ipv,1.0,1.0,1.0
D0yYwdNt7du,Yeta Health Post,penta1,0.0,1.0,1.0
D0yYwdNt7du,Yeta Health Post,full_vacc,0.0,1.0,1.0
mNp0UNqEoi8,Webowerie Health Post,penta1,0.0,0.0,0.0
mNp0UNqEoi8,Webowerie Health Post,full_vacc,0.0,0.0,0.0
qGMESpcXBhf,Hora Health Post,penta3,0.0,1.0,1.0
qGMESpcXBhf,Hora Health Post,rota2,1.0,1.0,1.0
rDFzX2JbO81,Zelesa Health Post,ipv,0.0,0.0,0.0
UlySqYrWgl4,Menatash Health Post,ipv,1.0,1.0,1.0
utOUbacFj3b,Segenet Health Post,bcg,4.0,1.0,1.0
V9hcpl0hEYp,Amuma Health Post,penta1,0.0,0.0,1.0
V9hcpl0hEYp,Amuma Health Post,full_vacc,0.0,1.0,1.0
Td5SfKynnaA,Masodengola Health Post,ipv,0.0,0.0,0.0
Td5SfKynnaA,Masodengola Health Post,penta1,1.0,1.0,1.0
nAhvk1WXUaJ,Addis Alem Health Post,ipv,0.0,0.0,0.0
nAhvk1WXUaJ,Addis Alem Health Post,penta1,0.0,0.0,1.0
dcW8T3pnHxs,Debereselam Health Post,rota2,0.0,0.0,0.0
dcW8T3pnHxs,Debereselam Health Post,full_vacc,1.0,1.0,1.0
Z7WZUI5inZ2,Tulu Bofa Health Post,bcg,0.0,1.0,1.0
sB0iJdxziTp,Luligeserat Health Post,penta1,0.0,0.0,0.0
sB0iJdxziTp,Luligeserat Health Post,full_vacc,0.0,0.0,1.0
gGtOR1Os28M,wokfele Health Post,full_vacc,0.0,0.0,0.0
c5Zj6KwftF3,Shasho Health Post,ipv,2.0,1.0,1.0
c5Zj6KwftF3,Shasho Health Post,penta1,2.0,1.0,1.0
Pxnj6T3Ze8b,Golesha Health Post,bcg,0.0,0.0,0.0
op2kkkVkMSH,Dalidima Health Post,bcg,2.0,1.0,1.0
SySJK5qF6BE,Killaje Health Post,ipv,0.0,0.0,0.0
SySJK5qF6BE,Killaje Health Post,penta1,0.0,0.0,0.0
C3lFtzYd1NT,Arabati Health Post,penta1,1.0,1.0,1.0
zDrin494D8h,Chena Health Center,penta1,0.0,0.0,0.0
CXPdvUC79Lk,Dibil Health Post,ipv,1.0,1.0,1.0
NpR4PQXraAW,Woy Beyign Health Center,ipv,0.0,0.0,0.0
NpR4PQXraAW,Woy Beyign Health Center,penta1,0.0,0.0,0.0
JULo240xbJc,Fuchana Health Center,ipv,1.0,1.0,1.0
myBFzkSywCP,Sorba Health Post,penta1,1.0,1.0,1.0
myBFzkSywCP,Sorba Health Post,full_vacc,2.0,0.0,2.0
t8bJyRwP9su,Sabera Health Post,penta1,0.0,0.0,1.0
t8bJyRwP9su,Sabera Health Post,full_vacc,1.0,1.0,1.0
MOp0BSrUkdw,Gednamamas Health Post,penta1,0.0,0.0,0.0
MOp0BSrUkdw,Gednamamas Health Post,full_vacc,1.0,1.0,1.0
HaUXBalejUl,Sefayat Health Post,bcg,0.0,1.0,1.0
u0V7sTRgIkA,Tikldigay Health Center,full_vacc,1.0,1.0,1.0
QGNAfFOm3fH,Wasel Health Post,bcg,0.0,0.0,1.0
V4NvHW02Ukb,Gedeba Health Post,penta1,0.0,0.0,0.0
WVYjLbBbz96,Goromendera Health Post,bcg,1.0,1.0,1.0
Q2Z6NG5OSiF,Kuandisha Health Post,rota2,0.0,1.0,1.0
v7PVV7gDLi2,Tere Awara Health Post,ipv,2.0,0.0,1.0
WnuLae2992W,Dibichere Health Post,penta1,1.0,1.0,1.0
hfR7ZHZCbsD,Korma Health Post,penta1,1.0,1.0,1.0
hfR7ZHZCbsD,Korma Health Post,full_vacc,0.0,0.0,0.0
FvkPubDu2NZ,Dassa Health Post,bcg,0.0,0.0,0.0
iLs2t6nLPpW,Salmene Health Center,ipv,0.0,0.0,1.0
