region,hf_id,hf_name,indicator,iqr,zscore,ttt
Amhara Regional Health Bureau,Af8JwhliURi,Weyraye Bereye Health Post,ipv,2.0,1.0,1.0
Amhara Regional Health Bureau,j1fXVhjSWuq,Alember Health Center,mcv1,NaN,NaN,NaN
Amhara Regional Health Bureau,j1fXVhjSWuq,Alember Health Center,full_vacc,NaN,NaN,NaN
Amhara Regional Health Bureau,kdYtXnRKq7K,AYIRARA Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,sBfHqFdtmqJ,Ayen Yiberit Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,sBfHqFdtmqJ,Ayen Yiberit Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,P3NX78vgNkh,sekoru Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,XQG3rkqkh2V,Aradom Health Post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,GjzWo9xTiJu,Ansheb Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,GjzWo9xTiJu,Ansheb Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,A68R3WQlT4q,Yekegan Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,PHjejOKtnAM,Engid Washa Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,c3mp6ybpmOC,Afkera Health Post,bcg,1.0,1.0,1.0
Amhara Regional Health Bureau,uvzYLtwJq5i,Wonber Kidus Yonis Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,uvzYLtwJq5i,Wonber Kidus Yonis Health Post,penta1,1.0,0.0,1.0
Amhara Regional Health Bureau,lmEw4sns8tr,Zewor gotera Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,XU9ol3pjAGq,Abaysquar Health Center,full_vacc,NaN,NaN,NaN
Amhara Regional Health Bureau,JrSyZ4ohdN6,Yensicha Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,YJc8ly3Q8aC,Asenga Health Post,penta3,1.0,0.0,1.0
Amhara Regional Health Bureau,GIrO4Vy5AU8,Shumabo Health Center,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,PyKtYs3No5B,Bakela Amba Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,wZFbSwdq1pS,Gerisa Health Center,mcv1,NaN,NaN,NaN
Amhara Regional Health Bureau,I66ENJeZVv6,Boda Health Post,rota2,0.0,1.0,1.0
Amhara Regional Health Bureau,b3dLCzK3Hwx,Chichkie Health Post,ipv,0.0,0.0,2.0
Amhara Regional Health Bureau,b3dLCzK3Hwx,Chichkie Health Post,penta1,0.0,0.0,1.0
Amhara Regional Health Bureau,mNOzHrtIyyr,Betenigus Health Center,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,mNOzHrtIyyr,Betenigus Health Center,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,csbYlurtQm8,Meskale Ber Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,xRtldomlxpB,Mersa Health Center,rota2,1.0,0.0,1.0
Amhara Regional Health Bureau,yQACI1oLTo5,Magie Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,Eci6mUVE3MV,Maksegno Gebeya Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,Eci6mUVE3MV,Maksegno Gebeya Health Post,penta3,0.0,1.0,1.0
Amhara Regional Health Bureau,M5epiw8YfYR,Gatira Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,hebgbl78z82,Ashikuana Health Post,full_vacc,2.0,1.0,1.0
Amhara Regional Health Bureau,ESr364cIyfZ,Adada Health Post,ipv,3.0,1.0,1.0
Amhara Regional Health Bureau,mWQ0CcWt6aG,Elwa Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,vPIgB3zJPZK,Mutibelg Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,vPIgB3zJPZK,Mutibelg Health Post,penta1,1.0,1.0,1.0
Amhara Regional Health Bureau,T7RNK8JI24l,Adisalem Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,ArYSS5itezO,Aysega Health Post,mcv1,0.0,1.0,1.0
Amhara Regional Health Bureau,ArYSS5itezO,Aysega Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,CM1VGv1wbxO,Gug Health Center,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,BAvSIMIROjX,Shutera Health Post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,pYiHA1GSxeU,Meka Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,pYiHA1GSxeU,Meka Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,ol03xM0JGbD,Jeha Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,UOZYskWU1lz,Wogedad Health Post,rota2,1.0,1.0,1.0
Amhara Regional Health Bureau,qDOtWNT6IR4,Wata Health Center,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,xJXKUZP28CO,Wudmen Health Center,rota2,NaN,NaN,NaN
Amhara Regional Health Bureau,vgMiy0MLZLy,Lwcho Health Post,full_vacc,2.0,1.0,1.0
Amhara Regional Health Bureau,r6pdMVNYngW,wangedam Health post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,eUFyN4IPjZX,Yinesa Lemirt Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,AZxyODgiIbM,Zegansa Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,yaUaygj4T58,Gurnamba Health Post,bcg,1.0,1.0,1.0
Amhara Regional Health Bureau,yaUaygj4T58,Gurnamba Health Post,penta3,3.0,1.0,1.0
Amhara Regional Health Bureau,gKwXqROyusZ,Kirstossemira Health Post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,kDSScjlmoAx,Sanq Health Center,ipv,1.0,1.0,1.0
Amhara Regional Health Bureau,oHcLOCgE4MI,Kelela Health Center,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,b3JZGbuQ4kA,Harbowelde Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,VKtT1SOTjeP,Kewzba Health Center,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,vlERGOnKoi0,Awuja Health Center,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,z6z9tpS8fYY,Ginb Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,zKAad5y3swJ,Tele Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,l3tvdlSTKrE,Kinti Health Center,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,KD6D7IgXEuE,Kibeza Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,aZlLZdpRk2e,Bunijira Health Post,bcg,1.0,0.0,0.0
Amhara Regional Health Bureau,irFAg3essqU,Tirantir Health Post,ipv,1.0,0.0,1.0
Amhara Regional Health Bureau,jwIqHZk4yAl,Finote Selam General Hospital,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,nEU5ajdnU2D,Chandiba Health Post,penta1,NaN,NaN,NaN
Amhara Regional Health Bureau,nEU5ajdnU2D,Chandiba Health Post,rota2,NaN,NaN,NaN
Amhara Regional Health Bureau,ccrNBlt9SVb,Ambober Wuzaba Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,mfTHSf5RbzC,Bergen Health Post,ipv,1.0,1.0,1.0
Amhara Regional Health Bureau,mfTHSf5RbzC,Bergen Health Post,penta1,2.0,1.0,1.0
Amhara Regional Health Bureau,wPngZdVXFfK,Mesino Amba Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,I6ngfguFSo8,Agita health post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,s06Ep4XfQmv,Arb Gebya Health Center,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,PRsHKnycvF6,Worwore Health Post,ipv,3.0,1.0,1.0
Amhara Regional Health Bureau,PRsHKnycvF6,Worwore Health Post,penta1,1.0,1.0,1.0
Amhara Regional Health Bureau,DJMeEkb1Wz2,Zagra Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,PH5tqPcmaIV,Sentel Health Center,mcv1,NaN,NaN,NaN
Amhara Regional Health Bureau,PH5tqPcmaIV,Sentel Health Center,full_vacc,NaN,NaN,NaN
Amhara Regional Health Bureau,nvfbQeqDLpM,Dile Betigle Health Post,penta3,1.0,0.0,1.0
Amhara Regional Health Bureau,u95azOlNLws,Shimie Health Center,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,s2Ux0Z9ciPD,Kabcheba Health Post,ipv,7.0,0.0,1.0
Amhara Regional Health Bureau,s2Ux0Z9ciPD,Kabcheba Health Post,penta1,0.0,1.0,1.0
Amhara Regional Health Bureau,PEapuckMFgj,Angoba Health Post,rota2,1.0,1.0,1.0
Amhara Regional Health Bureau,mdEwuDuLl72,Girana Health Center,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,VI6JhrOucky,Kenchechil Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,BwlP8PNPm5n,Sedie Health Center,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,OmKTIGM0GXk,Gedayasu Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,b8x5iRzjatd,Yekebabat Health Center,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,GPihpoUZ2N8,Gubisa Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,z4pFUiz0kwF,Robit health post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,BmkRlBMdg6d,Anguaba Buladige Health Post,rota2,2.0,1.0,2.0
Amhara Regional Health Bureau,hEvoayY9AmC,Keyamba Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,KRC8Wo78Iwr,Hara Health Post,full_vacc,2.0,0.0,1.0
Amhara Regional Health Bureau,p7mJfixjp9e,Menentela Health Post,penta1,1.0,1.0,1.0
Amhara Regional Health Bureau,hB1zKj7sZKM,Bahir Aneba Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,AgwFXi6Qh7K,Miyo Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,qHOlSeOaCta,Nefasit dega Health Post,bcg,2.0,1.0,1.0
Amhara Regional Health Bureau,yC6VVrSQypG,Gundle Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,yC6VVrSQypG,Gundle Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,uiY5G2gRnRk,Checeho Health Post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,ezqX1VesDYV,Akelal Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,ezqX1VesDYV,Akelal Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,OeZzE2B4qlM,Mangudo Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,Wor4vYGkF84,Urungu Health Post,mcv1,2.0,1.0,1.0
Amhara Regional Health Bureau,Kl5skcWFnLV,Debre Zebit Health Center,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,ZGfptoddBZx,Lusina Health Post,ipv,1.0,0.0,1.0
Amhara Regional Health Bureau,ZGfptoddBZx,Lusina Health Post,penta1,0.0,1.0,1.0
Amhara Regional Health Bureau,yAXyvkwrbcq,Wenba health post,bcg,3.0,0.0,1.0
Amhara Regional Health Bureau,STsCFtCx3Pr,Balearbe Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,yppUIuZzA8O,Kenweta Health Post,rota2,1.0,1.0,1.0
Amhara Regional Health Bureau,GJeCTNwn1rS,Kotet Health Center,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,XDtQyQdpOgg,Gumdri Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,I5dv0wu9V9a,Mena Medihaniyalem Health Post ,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,aT0bKtTK6LM,Del Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,gPpnUZ9nPu9,Kolagerado Health Center,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,m2a9DOqkcRj,Banbicho Health Center ,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,mi2fPlex45H,Kerker Balegzeabher Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,SpSi88zTD7C,Kosoye Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,ySp780kCoH8,Dingayber Selasie Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,ySp780kCoH8,Dingayber Selasie Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,btP7baKOwNV,Berkut Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,MDkxgNLrLth,Degazana Health Post,ipv,1.0,1.0,1.0
Amhara Regional Health Bureau,umC39zbA8fq,Tedibabe Mariyam Health Center,mcv1,NaN,NaN,NaN
Amhara Regional Health Bureau,d7weBf3nqhe,Genet Dilandie Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,ccQr0R1qyNN,Den Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,WHthMNqolpf,Jayimala Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,baWjLXJbWo1,Derek Afer Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,baWjLXJbWo1,Derek Afer Health Post,penta1,0.0,1.0,1.0
Amhara Regional Health Bureau,kFOamZYNTvE,Chimzin Health Post,bcg,2.0,1.0,1.0
Amhara Regional Health Bureau,i7CMlYnaaA4,Chefakit Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,m1IXR7vO8d4,Awatel Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,kE8dpWIwK68,Kusie Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,uFw0d4kVh3o,Wodebiye Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,s7djBc9J6ZU,Debre Birhan Health Post,ipv,1.0,0.0,1.0
Amhara Regional Health Bureau,s7djBc9J6ZU,Debre Birhan Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,B7gLH92xjqg,Washa Mikael Health Post,ipv,0.0,1.0,1.0
Amhara Regional Health Bureau,B7gLH92xjqg,Washa Mikael Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,L1U3NHiQQEd,Dinkusa Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,F49SM1vkIDn,Yechika Health Center,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,F49SM1vkIDn,Yechika Health Center,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,eWiatiYgwk8,Tenta Primary Hospital,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,PPJXloOH75k,Zeita Health Center,full_vacc,NaN,NaN,NaN
Amhara Regional Health Bureau,jAFLlv9iRsh,Abiya Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,jAFLlv9iRsh,Abiya Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,UI762P4RKgm,Tach Teda Birhala Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,gmItta6WM1Q,Arses Amba Health Post,ipv,1.0,1.0,1.0
Amhara Regional Health Bureau,DiylSoSTKRZ,Kulbayine Health Post,mcv1,NaN,NaN,NaN
Amhara Regional Health Bureau,gGtOR1Os28M,wokfele Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,xmdVNYuhp54,Yimada Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,oDnmcQBxOym,Deremo Health Center,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,zKIimK7dQby,Berkitue Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,zKIimK7dQby,Berkitue Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,F0zeSCUuYJD,Biterfo Health Post,penta3,1.0,0.0,0.0
Amhara Regional Health Bureau,QNBk3DY6Kki,Bokokisa Zuria Health Post,ipv,0.0,1.0,1.0
Amhara Regional Health Bureau,XlVE92XQN24,Geren Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,XlVE92XQN24,Geren Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,J8P688lVAOQ,Sheh Aleke Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,PajopFyLSP5,Gello Health Post,full_vacc,0.0,1.0,1.0
Amhara Regional Health Bureau,abPnxFbSACM,Simra Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,QugzUfEsgWj,Beklomanekiya Health Post,rota2,1.0,1.0,1.0
Amhara Regional Health Bureau,Zvw6Uu1LwZm,Mere Health Post,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,Zvw6Uu1LwZm,Mere Health Post,penta1,NaN,NaN,NaN
Amhara Regional Health Bureau,xAUYN9wxSvE,Sekela Health Center,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,wPTy9U5Xoh3,Gena Memcha Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,wPTy9U5Xoh3,Gena Memcha Health Post,penta1,0.0,0.0,1.0
Amhara Regional Health Bureau,CZTtLi4F9oi,Diguna Lamgie Health Post,bcg,NaN,NaN,NaN
Amhara Regional Health Bureau,x6zp3YJu9Pc,Begochgate Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,A5wKRHr12Br,Fefa Dildy Health Center,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,GomxYEnLpQM,Ejeresa Health Center,ipv,1.0,0.0,1.0
Amhara Regional Health Bureau,eaOVeOd40Ca,Alember Zuria Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,MAOHqahUsB4,Yebare Health Post,ipv,2.0,1.0,1.0
Amhara Regional Health Bureau,MAOHqahUsB4,Yebare Health Post,penta1,2.0,1.0,1.0
Amhara Regional Health Bureau,oOyrfBDuSF1,Mesha health post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,pGG7YuKc4wZ,Ledaho Health Post,bcg,0.0,0.0,2.0
Amhara Regional Health Bureau,siD51LVWBuH,Masero Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,siD51LVWBuH,Masero Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,DbMT8w3oEh5,Kosero Health Center,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,e7KXARWqfKc,kirarem health post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,FGi86lQA7lz,Wirke_Divnu Health Post,penta3,NaN,NaN,NaN
Amhara Regional Health Bureau,cmXEuRZWiTX,Hamusit Health Center,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,cmXEuRZWiTX,Hamusit Health Center,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,ZWb8jbotcO9,Wogeri  Debeso Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,fcyde9KCCVJ,Taba Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,Z7WZUI5inZ2,Tulu Bofa Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,ZAqgEyEJJNs,Hamusit Health Center,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,gLbrJytLwqI,Chibachibasa Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,OTHkYjHpWhK,Kashit Health Post,rota2,1.0,1.0,1.0
Amhara Regional Health Bureau,FjrSVcn8Wb1,Burafer Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,FnNipdraE77,Butila Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,SOhsXPECnP6,Debremaws Health Center,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,nJdazsbgDzE,Debre Tsehay Health Post,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,nJdazsbgDzE,Debre Tsehay Health Post,penta1,NaN,NaN,NaN
Amhara Regional Health Bureau,f0NWJd2qUtu,Arbit Health Center,full_vacc,NaN,NaN,NaN
Amhara Regional Health Bureau,RrKfDpPBJSO,Nebiss Gebia kutir 4 Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,gz3ib1Ven0i,Bchena Debir Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,hHIaHkIrJCx,Segora Health Post,rota2,2.0,0.0,1.0
Amhara Regional Health Bureau,EPpigNa7pro,Zibela Health Post,bcg,0.0,1.0,1.0
Amhara Regional Health Bureau,SrLxoCs0z9U,Aleltu Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,a5XEdbSTRh6,yewollo Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,a5XEdbSTRh6,yewollo Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,EvO4C9ump6O,Abekers Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,iiaAJgrFC6g,Kote Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,EMfm68SmIwP,Geregera Health Post,bcg,1.0,1.0,1.0
Amhara Regional Health Bureau,EMfm68SmIwP,Geregera Health Post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,vm0YlBr7eXQ,Negase Amba Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,yya5vcBgyXa,Defia Health Post,ipv,2.0,1.0,2.0
Amhara Regional Health Bureau,dpC3FN45qYa,Konter Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,nSdcgX33fKm,Debresina Primary Hospital,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,RqVFHulLBXp,debaye Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,WTz2Xfmq5T6,Kormargefiya Health Post,bcg,2.0,0.0,1.0
Amhara Regional Health Bureau,xOA01MzkkdV,Arkane Begola Health Center,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,xOA01MzkkdV,Arkane Begola Health Center,penta1,NaN,NaN,NaN
Amhara Regional Health Bureau,B0M2SrQsqSo,Ameja Wufechana Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,tOc0D59zYyL,Aheye Health Center,ipv,0.0,1.0,1.0
Amhara Regional Health Bureau,tOc0D59zYyL,Aheye Health Center,penta1,2.0,1.0,1.0
Amhara Regional Health Bureau,nnS9A9ElQAa,Bemur Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,OoVHC8mB0so,Enchetkab Health Center,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,JVoSQs4vADP,Telima Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,rM2DwIUBaGq,Gasha Jagerie Health Post,penta1,0.0,0.0,1.0
Amhara Regional Health Bureau,NTwF2PAsEXd,Genze Health Post,mcv1,0.0,1.0,1.0
Amhara Regional Health Bureau,NTwF2PAsEXd,Genze Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,lqSNrSaJNxj,Abuarie Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,EHnsN1HHwuC,Maya Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,wIOGc9MBi06,Golebo Health Center,ipv,1.0,0.0,1.0
Amhara Regional Health Bureau,c0AeBlKj9Us,Tirgosgie Health Center,penta1,0.0,0.0,1.0
Amhara Regional Health Bureau,L56Y4Xa0mEZ,Mender Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,N5vPU8o6UoN,Siter Health Center,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,N5vPU8o6UoN,Siter Health Center,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,prjPUflpkH0,Mariewonze Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,prjPUflpkH0,Mariewonze Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,LAnEQ3brDUs,Meneguzer Health Center,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,eysbnzJDh5t,Hidase Health Center,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,VfyiKKpUunG,Kutkuat Health Center,full_vacc,NaN,NaN,NaN
Amhara Regional Health Bureau,POCE6zMea6W,Debrezewana Health Post,full_vacc,0.0,0.0,2.0
Amhara Regional Health Bureau,ZYiqORLqio8,Dereba Health Post,mcv1,0.0,1.0,1.0
Amhara Regional Health Bureau,eArzw0ovhbQ,Kolele Lecha Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,eArzw0ovhbQ,Kolele Lecha Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,PWg139Ujhgc,Wasel Health Center,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,o7L02jAH091,Jibasra Health Center,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,hKD3MJKmLhZ,Endiwa Health Post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,svZoqBE8Op6,Liben Health Center,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,lyZVJRcmbTI,Mankusa Health Center,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,eed9vNXkq9H,Deger Health Center,full_vacc,2.0,0.0,2.0
Amhara Regional Health Bureau,pP3t9SxOJRY,Yezer Afaf Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,hmu2A9IIhVu,Chefenene Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,pn3g4EKb3uh,Bifagn Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,pn3g4EKb3uh,Bifagn Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,HouW7FSXn79,Addisalem Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,MPLamcVOjGT,Gaje Health Post,rota2,NaN,NaN,NaN
Amhara Regional Health Bureau,goamX1FMsZG,Gebreal Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,jRTe6a73A7L,Baket Health Post,rota2,0.0,1.0,1.0
Amhara Regional Health Bureau,qrCryHUAkKk,Ankesha Health Center,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,uoG7rDyR0Ih,Nabramicael Health Post,ipv,0.0,1.0,1.0
Amhara Regional Health Bureau,uoG7rDyR0Ih,Nabramicael Health Post,penta1,0.0,1.0,1.0
Amhara Regional Health Bureau,cN7JM8pLAof,Sekelet  Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,c6IA7toq41f,Genatit Health Post,penta1,1.0,1.0,1.0
Amhara Regional Health Bureau,JZoTq69sigI,Zeita Magas Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,fQW3mbuRrPJ,Hitecha Health Post,ipv,2.0,1.0,2.0
Amhara Regional Health Bureau,fQW3mbuRrPJ,Hitecha Health Post,penta1,1.0,1.0,1.0
Amhara Regional Health Bureau,xg4HtU0APOA,Filagenet Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,xg4HtU0APOA,Filagenet Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,jNDFT23mjgH,Yeguarat Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,jNDFT23mjgH,Yeguarat Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,BySyYCBPHLR,Kurbie Health Post,full_vacc,2.0,1.0,2.0
Amhara Regional Health Bureau,PoFkqftSRwa,Berkeza Health Post,penta1,4.0,1.0,1.0
